image_url,disease_name,images
https://dermnetnz.org/assets/Uploads/purpura4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpura4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/purpuranilkk__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpuranilkk__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/purpurapigm2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpurapigm2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/purpurasimpl1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpurasimpl1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/majocchipurp2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/majocchipurp2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/purpAnnTelMaj__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpAnnTelMaj__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/purpannul__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/purpannul__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-01__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-01__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-02__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-03__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-03__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-04__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-04__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-05__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-05__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-06__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-06__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-07__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-07__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-09__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-09__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-30__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-30__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus-31__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus-31__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.JPG"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/lichen-aureus33__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.JPG,Lichen aureus images,"<img src=""https://dermnetnz.org/assets/Uploads/lichen-aureus33__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.JPG"" width=""50"" >"
https://dermnetnz.org/assets/collection/Annular-lichen-planus/annular-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Annular-lichen-planus/annular-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Hypertrophic-lichen-planus/hypertrophic-lichen-planus-0004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Lichen-planus-pigmentosus/lichen-planus-pigmentosus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0005__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0008__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0008__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Zosteriform-lichen-planus/zosteriform-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/collection/Zosteriform-lichen-planus/zosteriform-lichen-planus-0001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3063__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3063__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3064__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3064__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3065__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDZd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3065__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDZd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3066__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3066__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3067__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3067__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3068__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDhd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3068__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDhd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3069__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDEwXQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3069__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDEwXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3070__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI0XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3070__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDI0XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3071__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3071__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3072__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE1XQ.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3072__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3073__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDBd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3073__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDBd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3074__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3074__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3075__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3075__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3076__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3076__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3077__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3077__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3078__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3078__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3079__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3079__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3080__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3080__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3081__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3081__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3082__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3082__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3083__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3083__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3084__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3084__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3085__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3085__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3086__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3086__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3087__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3087__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDNd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3088__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3088__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3089__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3089__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3090__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDdd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3090__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDdd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3091__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3091__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3092__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Lichen planus images,"<img src=""https://dermnetnz.org/assets/Uploads/scaly/lichen-planus/3092__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
